                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.46035,                0.39001,                 1.0071,                0.96432,                0.97514,                0.98784,                0.93752,                0.36151,                0.28096,                0.92059,              0.0018218,              0.0018218,              0.0018218
                     92,                0.46011,                0.39104,                0.99673,                0.95155,                0.91122,                 0.9696,                0.92039,                 0.3616,                0.38825,                0.92296,              0.0018198,              0.0018198,              0.0018198
                     93,                0.45248,                 0.3868,                0.99278,                0.96176,                0.97237,                0.98823,                0.93082,                0.36672,                0.30714,                0.92748,              0.0018178,              0.0018178,              0.0018178
                     94,                0.44946,                0.39479,                0.99581,                0.94825,                0.96649,                0.98648,                0.91481,                0.42354,                0.31571,                0.95756,              0.0018159,              0.0018159,              0.0018159
                     95,                 0.4609,                0.39919,                0.99845,                  0.967,                0.96134,                0.98892,                0.93053,                0.37205,                0.29845,                0.92893,              0.0018139,              0.0018139,              0.0018139
                     96,                0.45593,                0.38843,                 1.0059,                0.95836,                0.94588,                0.98439,                0.92994,                0.36154,                0.35245,                0.92026,              0.0018119,              0.0018119,              0.0018119
                     97,                0.46961,                0.41047,                 1.0094,                0.96115,                 0.9565,                0.98783,                0.94037,                0.38003,                 0.3044,                0.92687,              0.0018099,              0.0018099,              0.0018099
                     98,                 0.4425,                0.41436,                0.98398,                0.94946,                0.96832,                0.98849,                0.93533,                0.35907,                0.30074,                0.92585,              0.0018079,              0.0018079,              0.0018079
                     99,                 0.4536,                 0.4066,                 1.0007,                 0.9055,                0.95876,                0.97766,                0.92249,                0.37809,                0.41465,                 0.9269,               0.001806,               0.001806,               0.001806
                    100,                0.43807,                0.38085,                0.98624,                0.95667,                0.96745,                0.98489,                0.93726,                0.36166,                0.30885,                 0.9196,               0.001804,               0.001804,               0.001804
                    101,                0.43921,                0.40142,                0.98388,                0.94325,                0.96649,                 0.9801,                0.91555,                0.40433,                0.36296,                0.94252,               0.001802,               0.001802,               0.001802
                    102,                0.43034,                0.38077,                0.98114,                0.96396,                0.96513,                0.98864,                0.93871,                0.36923,                0.29252,                0.93204,                 0.0018,                 0.0018,                 0.0018
                    103,                0.43536,                0.39731,                0.98002,                0.94611,                0.95016,                0.97497,                0.91376,                 0.3917,                0.37631,                0.94404,               0.001798,               0.001798,               0.001798
                    104,                0.43305,                0.37433,                0.97954,                0.96077,                0.96134,                0.98725,                0.93621,                0.37394,                0.30542,                0.93026,              0.0017961,              0.0017961,              0.0017961
                    105,                 0.4295,                0.37023,                0.97536,                0.94758,                0.97165,                0.98692,                 0.9305,                0.38483,                0.31693,                0.93116,              0.0017941,              0.0017941,              0.0017941
                    106,                 0.4495,                0.38351,                0.99801,                0.93968,                0.96368,                0.98692,                0.93184,                0.37312,                0.30816,                0.92542,              0.0017921,              0.0017921,              0.0017921
                    107,                0.43221,                0.37987,                0.97958,                0.96135,                0.96158,                0.98997,                 0.9352,                0.37277,                0.29838,                0.92891,              0.0017901,              0.0017901,              0.0017901
                    108,                0.42798,                0.37591,                0.97839,                0.96622,                0.94588,                 0.9866,                0.93122,                0.35993,                0.31203,                0.91942,              0.0017881,              0.0017881,              0.0017881
                    109,                0.42089,                0.36497,                0.98019,                0.96633,                0.96649,                0.98797,                0.93307,                0.36964,                 0.3055,                0.92482,              0.0017862,              0.0017862,              0.0017862
                    110,                0.41291,                0.35254,                0.96559,                 0.9541,                0.96428,                0.97954,                 0.9354,                0.34644,                0.30734,                0.91292,              0.0017842,              0.0017842,              0.0017842
                    111,                0.43647,                0.37393,                0.97989,                0.96168,                0.97018,                0.99005,                0.94184,                 0.3582,                0.28409,                0.91532,              0.0017822,              0.0017822,              0.0017822
                    112,                0.42917,                 0.3848,                0.98505,                0.96145,                0.96415,                0.98512,                 0.9312,                0.36513,                0.30793,                0.93567,              0.0017802,              0.0017802,              0.0017802
                    113,                0.44602,                0.36877,                0.98861,                0.95301,                0.99307,                0.99138,                0.93916,                0.35516,                0.29278,                0.92655,              0.0017782,              0.0017782,              0.0017782
                    114,                0.45709,                0.38745,                0.99817,                0.94783,                0.98337,                0.98972,                0.94095,                0.36236,                0.27875,                0.92489,              0.0017763,              0.0017763,              0.0017763
                    115,                0.41672,                0.36474,                0.96946,                 0.9613,                0.96039,                0.98649,                0.94183,                0.33675,                0.28028,                0.91385,              0.0017743,              0.0017743,              0.0017743
                    116,                0.41492,                0.35926,                0.97918,                0.95485,                0.98112,                0.99145,                0.93984,                0.35921,                0.28045,                0.91995,              0.0017723,              0.0017723,              0.0017723
                    117,                0.42132,                0.35673,                0.97421,                0.96298,                0.93847,                0.98135,                 0.9308,                0.35458,                0.33017,                0.92359,              0.0017703,              0.0017703,              0.0017703
                    118,                0.44849,                0.38476,                0.98472,                0.96214,                0.96649,                0.98957,                0.93408,                0.35752,                0.28091,                0.91684,              0.0017683,              0.0017683,              0.0017683
                    119,                0.43636,                0.37177,                0.98025,                0.96802,                0.97423,                0.98751,                0.92571,                0.37629,                0.29697,                0.92715,              0.0017664,              0.0017664,              0.0017664
                    120,                0.43711,                0.36539,                0.99024,                0.96432,                0.97507,                0.99022,                0.93913,                0.34824,                0.28509,                0.91163,              0.0017644,              0.0017644,              0.0017644
                    121,                0.41143,                0.35907,                0.97522,                 0.9374,                0.92621,                0.97732,                0.92062,                 0.3438,                0.34557,                0.91706,              0.0017624,              0.0017624,              0.0017624
                    122,                 0.4147,                0.36078,                0.96852,                0.96145,                0.96432,                0.98701,                0.93561,                0.34221,                0.30725,                0.91218,              0.0017604,              0.0017604,              0.0017604
                    123,                0.40833,                0.35494,                0.96916,                0.96369,                0.96134,                0.98853,                0.93292,                0.37022,                0.28748,                0.92778,              0.0017584,              0.0017584,              0.0017584
                    124,                0.41871,                0.35231,                0.97191,                0.93982,                0.95103,                0.97785,                0.91907,                0.36966,                0.33276,                0.92335,              0.0017565,              0.0017565,              0.0017565
                    125,                0.41829,                0.35433,                0.97431,                0.94759,                0.96907,                0.98836,                0.93984,                0.35407,                  0.293,                0.91704,              0.0017545,              0.0017545,              0.0017545
                    126,                0.43132,                0.36093,                0.97418,                0.96847,                0.94986,                0.98466,                0.93383,                0.34626,                0.30674,                0.91874,              0.0017525,              0.0017525,              0.0017525
                    127,                0.41426,                0.34879,                0.97261,                0.95531,                0.95876,                0.98787,                0.94095,                0.35011,                0.29537,                0.91495,              0.0017505,              0.0017505,              0.0017505
                    128,                0.42922,                0.36397,                 0.9854,                0.96815,                0.94003,                 0.9835,                0.92993,                0.38142,                0.31496,                0.93191,              0.0017485,              0.0017485,              0.0017485
                    129,                0.42911,                0.35642,                0.97572,                0.96196,                0.96392,                0.98868,                0.93831,                0.37198,                0.28487,                0.92441,              0.0017466,              0.0017466,              0.0017466
                    130,                0.42697,                0.35532,                0.97873,                0.96934,                0.97778,                0.99052,                0.94342,                 0.3675,                0.27164,                0.92887,              0.0017446,              0.0017446,              0.0017446
                    131,                0.42196,                0.34751,                0.97145,                0.96908,                0.96938,                0.98658,                0.94274,                0.33844,                0.26856,                0.91291,              0.0017426,              0.0017426,              0.0017426
                    132,                0.42265,                0.36701,                0.97802,                0.96568,                0.94277,                0.98388,                0.93403,                0.35837,                0.33925,                0.92141,              0.0017406,              0.0017406,              0.0017406
                    133,                0.42613,                0.35743,                0.97787,                0.98228,                0.95361,                 0.9899,                0.94302,                0.33371,                0.27107,                0.91068,              0.0017386,              0.0017386,              0.0017386
