                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                 0.3986,                0.37612,                0.87251,                0.94562,                0.97762,                  0.982,                0.94142,                0.33097,                0.26665,                0.86121,              0.0014657,              0.0014657,              0.0014657
                    124,                 0.3859,                0.37431,                0.86544,                0.92509,                0.97713,                0.98495,                0.93911,                0.33642,                0.30926,                0.86625,               0.001464,               0.001464,               0.001464
                    125,                0.38068,                0.36234,                0.86027,                0.93295,                0.91276,                 0.9649,                 0.9065,                 0.3668,                0.36431,                0.87967,              0.0014624,              0.0014624,              0.0014624
                    126,                0.39338,                0.37308,                0.86628,                0.91966,                0.97046,                0.96559,                0.91824,                0.33505,                0.32246,                 0.8686,              0.0014607,              0.0014607,              0.0014607
                    127,                 0.3885,                 0.3752,                 0.8624,                0.94343,                0.93191,                0.98328,                  0.937,                0.34637,                0.30936,                0.86963,              0.0014591,              0.0014591,              0.0014591
                    128,                0.38659,                0.38106,                0.87061,                0.93578,                0.95998,                 0.9801,                0.93119,                0.32651,                0.29499,                0.86423,              0.0014574,              0.0014574,              0.0014574
                    129,                0.38047,                0.36537,                0.86658,                0.89457,                0.96556,                0.98013,                0.93243,                0.32601,                0.32734,                0.86338,              0.0014558,              0.0014558,              0.0014558
                    130,                0.37874,                0.36478,                0.86467,                0.93174,                0.92843,                0.97274,                0.92465,                0.31893,                0.32671,                0.85923,              0.0014541,              0.0014541,              0.0014541
                    131,                0.38673,                 0.3668,                 0.8703,                0.93047,                0.93472,                0.97259,                0.92803,                0.32622,                0.34192,                0.86074,              0.0014525,              0.0014525,              0.0014525
                    132,                0.39428,                0.36567,                0.86274,                0.92285,                0.94644,                0.97763,                 0.9284,                0.33902,                0.31852,                0.86834,              0.0014508,              0.0014508,              0.0014508
                    133,                0.38597,                0.37935,                0.86932,                0.90347,                0.96953,                0.97409,                0.93588,                0.31677,                0.32093,                0.86057,              0.0014492,              0.0014492,              0.0014492
