                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.44851,                0.48353,                0.89585,                 0.9171,                0.90435,                0.97227,                0.91262,                0.35959,                0.38496,                0.88018,              0.0015432,              0.0015432,              0.0015432
                     77,                0.45767,                0.49079,                0.89014,                0.92968,                0.90217,                0.96291,                0.89374,                0.38066,                0.38009,                0.88447,              0.0015416,              0.0015416,              0.0015416
                     78,                0.45696,                0.47769,                0.89031,                0.94063,                0.91867,                0.97538,                0.89121,                0.44263,                0.40113,                0.90822,              0.0015399,              0.0015399,              0.0015399
                     79,                0.47843,                0.47273,                 0.9008,                0.93307,                0.94371,                0.97047,                0.90625,                0.39988,                0.37379,                0.88933,              0.0015383,              0.0015383,              0.0015383
                     80,                0.47791,                0.48758,                0.90284,                0.91794,                0.89393,                0.96298,                0.89828,                0.38424,                0.37269,                0.88145,              0.0015366,              0.0015366,              0.0015366
                     81,                0.45477,                0.45276,                0.88982,                0.88373,                0.87397,                0.94013,                0.85981,                0.45517,                0.46516,                0.90618,               0.001535,               0.001535,               0.001535
                     82,                0.46529,                0.48409,                0.89374,                0.90094,                  0.921,                0.96596,                0.89801,                0.39278,                0.39012,                 0.8881,              0.0015333,              0.0015333,              0.0015333
                     83,                0.47702,                 0.4708,                0.90047,                0.88775,                0.91176,                0.92333,                0.86192,                0.40307,                0.44132,                0.89068,              0.0015317,              0.0015317,              0.0015317
                     84,                0.48259,                0.47774,                0.89576,                0.89956,                0.95053,                0.96199,                 0.8991,                0.40822,                0.37762,                0.89078,                0.00153,                0.00153,                0.00153
                     85,                0.47003,                0.46487,                0.89248,                0.91328,                0.92617,                0.97026,                0.89437,                0.47243,                0.38857,                 0.9197,              0.0015284,              0.0015284,              0.0015284
                     86,                0.47035,                 0.4798,                0.89842,                0.93615,                0.92666,                0.97706,                0.91147,                0.37744,                0.34484,                0.88643,              0.0015267,              0.0015267,              0.0015267
                     87,                0.46432,                0.46071,                0.89561,                 0.9389,                0.91381,                0.97553,                0.91871,                0.36198,                0.33873,                 0.8776,              0.0015251,              0.0015251,              0.0015251
                     88,                 0.4523,                0.43644,                0.88496,                0.86987,                0.87989,                0.94671,                0.88333,                0.38408,                0.46425,                0.88812,              0.0015234,              0.0015234,              0.0015234
                     89,                0.44807,                0.45166,                0.89062,                0.90751,                0.90517,                0.95266,                0.90287,                0.37592,                0.37886,                0.88773,              0.0015218,              0.0015218,              0.0015218
                     90,                0.44724,                 0.4465,                0.88907,                0.86406,                0.94987,                0.97136,                0.91129,                0.38798,                0.41496,                0.88571,              0.0015201,              0.0015201,              0.0015201
                     91,                0.44821,                0.43856,                0.88842,                0.94717,                0.95713,                0.97873,                0.93311,                0.36615,                 0.3185,                0.87526,              0.0015185,              0.0015185,              0.0015185
                     92,                0.43657,                0.43481,                0.88284,                0.92442,                0.96671,                0.98266,                0.92199,                 0.3771,                0.33525,                0.88221,              0.0015168,              0.0015168,              0.0015168
                     93,                0.43115,                0.42902,                0.87649,                0.87841,                0.87472,                0.93558,                0.87178,                0.40425,                0.48083,                0.90068,              0.0015152,              0.0015152,              0.0015152
                     94,                0.44242,                0.43003,                0.88275,                0.93448,                0.94918,                0.97745,                0.91981,                0.37052,                0.32345,                0.87832,              0.0015135,              0.0015135,              0.0015135
                     95,                0.43666,                0.42142,                0.87793,                0.92885,                0.95029,                0.97305,                0.91206,                0.37996,                0.35062,                0.88377,              0.0015119,              0.0015119,              0.0015119
                     96,                0.44195,                0.42189,                0.88403,                0.92246,                0.92251,                0.96547,                0.89443,                0.41365,                 0.3591,                 0.8969,              0.0015102,              0.0015102,              0.0015102
                     97,                0.43649,                  0.421,                0.87974,                0.93113,                0.94943,                0.98076,                0.91328,                0.40899,                0.32388,                0.88988,              0.0015086,              0.0015086,              0.0015086
                     98,                0.43532,                 0.4379,                0.88097,                0.94063,                0.96354,                0.98493,                0.93165,                0.34949,                0.31148,                0.87423,              0.0015069,              0.0015069,              0.0015069
                     99,                0.44764,                0.45323,                0.88509,                0.87647,                0.89654,                0.95988,                0.88215,                0.45839,                0.44244,                 0.9167,              0.0015053,              0.0015053,              0.0015053
                    100,                0.44554,                0.44594,                0.88592,                0.94739,                0.94328,                0.98219,                 0.9323,                0.33851,                0.30768,                0.86786,              0.0015036,              0.0015036,              0.0015036
                    101,                0.44003,                0.43439,                0.88754,                0.91554,                0.92823,                0.97232,                 0.9103,                0.40549,                0.37192,                0.89082,               0.001502,               0.001502,               0.001502
                    102,                  0.456,                0.43147,                0.88872,                0.87282,                0.95364,                0.96741,                0.90895,                0.37681,                0.37473,                0.87878,              0.0015003,              0.0015003,              0.0015003
                    103,                 0.4477,                0.42462,                0.88169,                0.94962,                0.92014,                0.97847,                0.90706,                0.43289,                0.35219,                0.89412,              0.0014987,              0.0014987,              0.0014987
                    104,                 0.4332,                0.41794,                0.88246,                0.92775,                0.96973,                0.97927,                 0.9248,                0.37935,                 0.3195,                0.87917,               0.001497,               0.001497,               0.001497
                    105,                0.44782,                0.42513,                0.88316,                0.89599,                0.95858,                0.96433,                0.92021,                0.35241,                0.36127,                 0.8704,              0.0014954,              0.0014954,              0.0014954
                    106,                0.43006,                0.41809,                0.88136,                0.88482,                 0.9678,                0.97764,                0.93575,                0.35966,                0.35522,                0.87104,              0.0014937,              0.0014937,              0.0014937
                    107,                0.43578,                0.41494,                0.87657,                0.93495,                0.97232,                 0.9861,                0.91796,                 0.4222,                0.32644,                0.89288,              0.0014921,              0.0014921,              0.0014921
                    108,                0.45376,                0.42381,                0.88686,                0.95843,                0.92976,                 0.9784,                0.92359,                 0.3686,                0.31992,                0.87843,              0.0014904,              0.0014904,              0.0014904
                    109,                0.41411,                 0.3994,                0.87762,                0.91551,                0.96007,                0.97159,                0.92601,                0.35726,                 0.3094,                 0.8747,              0.0014888,              0.0014888,              0.0014888
                    110,                0.43272,                0.41613,                0.88258,                 0.9273,                0.94123,                0.96752,                 0.9172,                0.35796,                0.34067,                0.87312,              0.0014871,              0.0014871,              0.0014871
                    111,                0.43051,                0.42234,                0.88092,                0.90684,                0.94439,                 0.9669,                0.91794,                0.35488,                0.34648,                   0.87,              0.0014855,              0.0014855,              0.0014855
                    112,                0.42349,                0.40005,                0.87731,                0.94481,                0.93534,                0.97614,                0.91441,                0.39593,                0.33446,                0.88601,              0.0014838,              0.0014838,              0.0014838
                    113,                0.41801,                0.40011,                0.87541,                0.95762,                0.96577,                 0.9829,                0.93054,                0.36107,                0.29991,                 0.8748,              0.0014822,              0.0014822,              0.0014822
                    114,                0.41087,                0.40082,                0.87218,                0.94883,                0.94278,                0.97369,                 0.9208,                0.36572,                0.30685,                0.87298,              0.0014805,              0.0014805,              0.0014805
                    115,                0.42347,                0.40919,                 0.8767,                0.85347,                0.91369,                0.96089,                0.90818,                0.35762,                0.43735,                0.87067,              0.0014789,              0.0014789,              0.0014789
                    116,                0.42281,                0.40826,                0.87233,                0.94254,                0.94414,                0.97493,                0.92867,                0.34488,                 0.3239,                0.86774,              0.0014772,              0.0014772,              0.0014772
                    117,                0.43243,                0.41473,                0.87768,                0.94385,                0.85698,                 0.9627,                0.91428,                0.33844,                0.36327,                0.86704,              0.0014756,              0.0014756,              0.0014756
                    118,                0.41958,                0.40027,                 0.8755,                0.93075,                0.96332,                0.97748,                0.93118,                0.33591,                0.29488,                0.86545,              0.0014739,              0.0014739,              0.0014739
                    119,                0.42997,                0.40171,                0.87748,                0.94077,                0.94693,                0.97665,                0.92782,                0.36012,                0.33167,                0.87353,              0.0014723,              0.0014723,              0.0014723
                    120,                0.42615,                0.39079,                0.88114,                0.91567,                0.96308,                0.97387,                 0.9328,                0.35382,                0.31308,                0.86712,              0.0014706,              0.0014706,              0.0014706
                    121,                0.40844,                0.38855,                0.87691,                0.95443,                 0.9589,                0.98714,                0.94415,                0.34336,                0.29936,                0.86888,               0.001469,               0.001469,               0.001469
                    122,                0.40288,                0.38736,                  0.871,                0.87921,                 0.9547,                0.97746,                0.92958,                0.37073,                0.40084,                0.87619,              0.0014673,              0.0014673,              0.0014673
                    123,                0.41685,                0.40661,                0.87403,                0.91145,                0.95668,                0.95448,                 0.9117,                 0.3476,                 0.3222,                0.86649,              0.0014657,              0.0014657,              0.0014657
                    124,                0.40364,                0.40032,                0.87173,                0.91379,                0.97192,                0.97452,                0.92301,                0.34649,                0.30633,                0.86881,               0.001464,               0.001464,               0.001464
                    125,                0.39137,                0.37657,                0.86428,                0.91801,                0.93981,                0.96564,                0.92198,                0.34404,                0.33889,                 0.8671,              0.0014624,              0.0014624,              0.0014624
                    126,                0.40661,                0.40201,                0.86991,                0.89172,                0.92017,                0.96394,                0.92056,                0.36031,                0.36966,                0.87294,              0.0014607,              0.0014607,              0.0014607
                    127,                0.41675,                0.41154,                0.87036,                0.92794,                0.96953,                 0.9822,                0.93707,                 0.3307,                0.30154,                 0.8618,              0.0014591,              0.0014591,              0.0014591
                    128,                0.40296,                0.39202,                0.87342,                 0.9405,                0.96303,                0.98504,                0.93094,                0.34515,                0.30111,                0.86852,              0.0014574,              0.0014574,              0.0014574
                    129,                0.40704,                0.38527,                0.87183,                0.92313,                0.95686,                 0.9845,                0.93895,                0.32876,                 0.3256,                0.86318,              0.0014558,              0.0014558,              0.0014558
                    130,                0.39408,                0.38993,                0.86416,                0.93662,                0.97085,                0.97921,                0.92532,                0.33872,                 0.2884,                0.86573,              0.0014541,              0.0014541,              0.0014541
                    131,                0.40305,                0.39234,                0.87394,                0.92857,                0.94963,                0.96105,                0.91639,                0.33369,                0.31008,                 0.8632,              0.0014525,              0.0014525,              0.0014525
                    132,                0.40946,                0.39905,                0.86291,                0.94708,                0.93193,                0.97972,                0.93574,                0.34021,                0.30103,                0.86758,              0.0014508,              0.0014508,              0.0014508
                    133,                0.41354,                0.39453,                0.87198,                0.91105,                  0.984,                0.97116,                0.92218,                0.33922,                0.30331,                0.86373,              0.0014492,              0.0014492,              0.0014492
