                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.43772,                0.48446,                0.98777,                0.95861,                0.89165,                0.97129,                0.90044,                0.39658,                0.39328,                0.93442,              0.0015317,              0.0015317,              0.0015317
                     84,                0.43527,                0.49277,                0.98736,                0.91698,                0.95044,                0.96321,                0.91187,                0.36679,                0.37767,                 0.9163,                0.00153,                0.00153,                0.00153
                     85,                0.41705,                 0.4705,                0.97833,                0.88785,                0.94489,                0.96402,                0.90906,                0.35934,                0.38595,                0.91329,              0.0015284,              0.0015284,              0.0015284
                     86,                0.44218,                0.50177,                0.98614,                0.90571,                0.93087,                0.94464,                0.88435,                0.37065,                0.42528,                0.92331,              0.0015267,              0.0015267,              0.0015267
                     87,                 0.4407,                0.48529,                0.98978,                0.93867,                0.94693,                0.98142,                0.93109,                0.33731,                0.31513,                0.90968,              0.0015251,              0.0015251,              0.0015251
                     88,                0.41536,                0.45028,                0.97526,                0.90874,                0.94603,                 0.9805,                0.91689,                0.35154,                0.35939,                0.91668,              0.0015234,              0.0015234,              0.0015234
                     89,                0.43107,                 0.4749,                0.98443,                0.92925,                0.94543,                0.97864,                0.92272,                0.35664,                0.33451,                0.91413,              0.0015218,              0.0015218,              0.0015218
                     90,                0.41675,                  0.452,                 0.9745,                0.94477,                0.97317,                0.98865,                0.92521,                0.35074,                0.33085,                0.91023,              0.0015201,              0.0015201,              0.0015201
                     91,                0.43947,                0.48015,                0.99107,                0.96086,                0.93912,                0.97741,                0.92266,                0.36103,                0.34164,                0.90938,              0.0015185,              0.0015185,              0.0015185
                     92,                0.42965,                0.46918,                0.97752,                0.92197,                0.94507,                0.98075,                0.93529,                0.33779,                0.33099,                0.89972,              0.0015168,              0.0015168,              0.0015168
                     93,                0.40901,                0.46477,                0.96493,                0.88154,                0.92761,                0.94701,                0.89206,                0.35911,                 0.4347,                0.92137,              0.0015152,              0.0015152,              0.0015152
                     94,                 0.4062,                0.45204,                 0.9685,                 0.9217,                 0.9642,                0.97937,                0.93131,                0.35096,                0.32118,                0.90966,              0.0015135,              0.0015135,              0.0015135
                     95,                0.40925,                0.44768,                0.96404,                0.92766,                0.95282,                0.97838,                0.92465,                0.34274,                0.33322,                0.90457,              0.0015119,              0.0015119,              0.0015119
                     96,                0.41868,                0.45509,                0.96615,                 0.9361,                 0.9199,                0.95809,                0.90817,                0.33447,                0.34127,                0.90289,              0.0015102,              0.0015102,              0.0015102
                     97,                0.41478,                0.44863,                0.96258,                0.94997,                0.92659,                0.97439,                0.92157,                0.35962,                0.34645,                0.90555,              0.0015086,              0.0015086,              0.0015086
                     98,                0.41947,                0.45846,                0.97139,                0.89399,                0.95847,                0.97668,                0.91069,                0.38763,                0.35384,                0.92703,              0.0015069,              0.0015069,              0.0015069
                     99,                0.42201,                0.45565,                0.96908,                0.89928,                0.95338,                0.97107,                0.91127,                0.35918,                0.35771,                0.91558,              0.0015053,              0.0015053,              0.0015053
                    100,                0.42059,                0.45991,                0.97527,                0.95952,                0.94017,                0.98611,                0.93411,                0.34598,                0.31482,                0.90449,              0.0015036,              0.0015036,              0.0015036
                    101,                0.42243,                 0.4623,                0.97326,                0.94331,                 0.9584,                0.98167,                0.90359,                0.43407,                0.33474,                0.95441,               0.001502,               0.001502,               0.001502
                    102,                   0.42,                0.44546,                0.96957,                0.88474,                 0.9584,                0.95581,                0.90591,                0.33465,                0.37154,                0.90198,              0.0015003,              0.0015003,              0.0015003
                    103,                0.41977,                0.45207,                0.96906,                0.92413,                0.96806,                0.97755,                0.92974,                0.35061,                0.33486,                0.90544,              0.0014987,              0.0014987,              0.0014987
                    104,                0.40968,                0.44721,                0.96971,                0.93257,                 0.9555,                0.98508,                 0.9344,                0.33226,                0.31506,                0.89851,               0.001497,               0.001497,               0.001497
                    105,                0.41919,                0.43854,                0.96826,                0.94766,                0.94343,                0.98172,                0.93872,                0.32986,                0.31099,                0.89106,              0.0014954,              0.0014954,              0.0014954
                    106,                 0.4196,                0.43549,                0.96971,                0.92833,                0.96826,                0.97688,                 0.9321,                0.33253,                0.33962,                0.90046,              0.0014937,              0.0014937,              0.0014937
